,word,count
146435,jornais..,1
146436,denegrindo,1
146437,@jessesouzaecht..,1
146438,#pedrocardoso,1
146439,pulverizam,1
146440,#mp3,1
146441,#achadosdaquarentena,1
146442,fantastico!!,1
146443,#supercopabairrista,1
146444,matias?!,1
146445,concentramos,1
146446,joquinho,1
146447,crescimento...vivemos,1
146448,"isolado,tratando",1
146449,infinitos..,1
146450,#ensinosuperios,1
146451,poo:,1
146452,esportivamente,1
146453,dra.flaviapediatra,1
146454,aprendiz?,1
146455,#donaldtrump?,1
146456,fluminenses!!??,1
146457,#witzelgovernador,1
146458,#donaramona,1
146459,#sbusp,1
146460,vovo:,1
146461,#mundopoo,1
146462,vacinarem,1
146463,bufon,1
146464,sine,1
146465,desconfianca..,1
146466,#ranning,1
146467,15.04.2020,1
146468,ensino[...],1
146469,pvae,1
146470,14.259,1
146471,#gula,1
146472,comeeeeu...,1
146473,nutella..,1
146474,@dottoni:,1
146475,#bufon,1
146476,#comigo??,1
146477,divulgo,1
146478,#livesandyejr,1
146479,begin,1
146480,thiefels,1
146481,#ciudaddeleste,1
146482,#py,1
146483,silvino,1
146484,esvaziadas,1
146485,paraguai:,1
146486,#newcuthair,1
146487,@uff,1
146488,"menina,mulher",1
146489,nen,1
146490,web****,1
146491,festhenhas,1
146492,#bbbagora,1
146493,shushsushsush,1
146494,tratasse,1
146495,multa?,1
146496,concorda?isso,1
146497,criatura!!,1
146498,anter,1
146499,523,1
146500,condensadooo..,1
146501,draligiateixeira,1
146502,#xocorora,1
146503,eua;,1
146504,cabuis,1
146505,pais...,1
146506,estrume!,1
146507,@joeldatena,1
146508,#trigesimodia,1
146509,#26de40,1
146510,heuristica,1
146511,#fiquepobre,1
146512,#itiswednesdaymydudes,1
146513,#blackpeople,1
146514,ateminhavofaz,1
146515,tigrado!,1
146516,recortes,1
146517,distancia..,1
146518,@belpetit,1
146519,moedor,1
146520,articulei,1
146521,daurmarina,1
146522,#vamosproduzir,1
146523,#sintufepe,1
146524,#aduferpe,1
146525,#adufepe,1
146526,21.628,1
146527,571,1
146528,3.261,1
146529,1.740,1
146530,cilindros,1
146531,#encontrodeantigos,1
146532,#diplomata,1
146533,estado:manter,1
146534,@patricksouza777,1
146535,cabelilinho,1
146536,contemporaneo:,1
146537,controlando?,1
146538,peneira,1
146539,lembre-de,1
146540,chilly,1
146541,agradabilissima,1
146542,avare-sp,1
146543,#ligue193,1
146544,#rnquarentena,1
146545,armazenando,1
146546,#laveasmaoscomsabao,1
146547,preveem,1
146548,doceeee,1
146549,doce..,1
146550,1.038,1
146551,#zezedecamargoeluciono,1
146552,transar?,1
146553,infinitas?,1
146554,#moodquarentena,1
146555,camaras,1
146556,historia!parlamento,1
146557,#quarentenae,1
146558,#aindadatempo,1
146559,#sindicato,1
146560,#avante70,1
146561,98802-8129,1
146562,semduh,1
146563,#infouai,1
146564,ansioliticos,1
146565,#girlspower,1
146566,rubro-negras,1
146567,#pullup,1
146568,pull,1
146569,xiquexique,1
146570,@davidivete,1
146571,@kimlealctba,1
146572,proximo!#stayhome,1
146573,simplismente,1
146574,"ignorancia,ou",1
146575,"infelizmente,muitas",1
146576,"perturbador,so",1
146577,minasp,1
146578,#ligadosmascotes,1
146579,@rayannafernand4,1
146580,#fitnessaquatico,1
146581,@brenopanetto,1
146582,#figth,1
146583,segue...,1
146584,antirrabica,1
146585,#musicaboaemcasa,1
146586,#dazlparaomundo,1
146587,#viegas,1
146588,16?,1
146589,@viegasoficial,1
146590,#academiadentrodagua,1
146591,#hidroginastica,1
146592,termogenico,1
146593,#pelofimdapandemia,1
146594,#ambientesaudavel,1
146595,superfix,1
146596,#superfixctba,1
146597,#minhavalvula,1
146598,#physalisperuviana,1
146599,condenada?,1
146600,#termogenico,1
146601,98241-0388,1
146602,peb,1
146603,celos,1
146604,ibero-americano,1
146605,@segibdigital,1
146606,vagas..,1
146607,#estudecomafamilia,1
146608,#chicobezerra,1
146609,#guatindiablito,1
146610,#teatroemcasa,1
146611,@jogandoquintal,1
146612,#filmeartesanal,1
146613,#delaserie,1
146614,mauricio.florez,1
146615,3.mosquito,1
146616,#wirecard,1
146617,campaign=comptw,1
146618,ibero-america,1
146619,medium=socialamp;utm,1
146620,source=twitteramp;utm,1
146621,utm,1
146622,@diana05135776,1
146623,impasses,1
146624,ideologos,1
146625,cuide-..,1
146626,documentarios!,1
146627,diabeijo,1
146628,"e,nunca",1
146629,arquitetonico,1
146630,deslumbra,1
146631,visita-lo?,1
146632,transferida,1
146633,microsite,1
146634,@kaauanf1,1
146635,#confinadamasnaonocircle,1
146636,fugir?,1
146637,#diariorp,1
146638,tendencias:,1
146639,@thaogetstaydown,1
146640,@karinhils,1
146641,@diolinux,1
146642,distros,1
146643,opniao,1
146644,#coronavirusegrave,1
146645,tempo...ps.:,1
146646,#trigueirinho,1
146647,@kissonline,1
146648,#somostrabalhadorasdacultura,1
146649,#somostrabalhadoresdacultura,1
146650,#caderegina,1
146651,regina?,1
146652,#receitasdebolos,1
146653,alumas,1
146654,redea,1
146655,#vitorhugomerecerespeito,1
146656,@grazianocruz,1
146657,2199823-6176,1
146658,marih,1
146659,gonzaguinha,1
146660,#paolabrachochallenge,1
146661,#tamarabracho,1
146662,harter!,1
146663,ne...tipo,1
146664,#corvotresolhos,1
146665,#maisumaredesocial,1
146666,ficar!!!,1
146667,sentada?,1
146668,iniciacao,1
146669,#marihperroni,1
146670,comp@!,1
146671,afunilando,1
146672,declarado..,1
146673,witzel?,1
146674,palhaca!,1
146675,hahhahahaha!,1
146676,science!!,1
146677,@severinoog,1
146678,bolsomonion,1
146679,cauteloso!,1
146680,perroni,1
146681,marrapa,1
146682,#comaspessoasdasuacasa,1
146683,sul..,1
146684,rabooo,1
146685,foda-,1
146686,sacoo,1
146687,quiseram?,1
146688,quis:,1
146689,york!!!,1
146690,#elfo,1
146691,#populacaocomfome,1
146692,gnoma,1
146693,#quarentenacriminosa,1
146694,@ciancaglini,1
146695,mente!!,1
146696,#essebrilhoemeu,1
146697,#trisal,1
146698,#amorecos,1
146699,#greenboys,1
146700,#omilagrenacela7,1
146701,##netflix,1
146702,garrafas!,1
146703,#semmedos,1
146704,@brunocissokho,1
146705,#insomniac,1
146706,@gladsoncameli,1
146707,#reflexoesdaquerentena,1
146708,querias,1
146709,entrar!!!,1
146710,#mst,1
146711,retroativa,1
146712,@mleitaonetto,1
146713,@vnetto,1
146714,neoliberalismoem,1
146715,biopolitica,1
146716,foucault,1
146717,#fiqueemcasagt;quem,1
146718,refens,1
146719,somos!!!,1
146720,nadia,1
146721,copavi,1
146722,#amzn,1
146723,#echoshow,1
146724,#echodot,1
146725,@brunxtari,1
146726,somaram,1
146727,#colagemdigital,1
146728,3:2,1
146729,pensai,1
146730,apreensoes,1
146731,imbituva,1
146732,organicos:,1
146733,paranacity,1
146734,"*0,03%",1
146735,impondra,1
146736,apenas*,1
146737,joao-rio,1
146738,frio-barra,1
146739,tamoios-unamar-cabo,1
146740,#familiacarioca,1
146741,#dublemixdigital,1
146742,mendoza,1
146743,crisis,1
146744,haber,1
146745,presuntamente,1
146746,expiatorio!,1
146747,iguacu!,1
146748,jorn,1
146749,adorado,1
146750,ordenando,1
146751,@poll,1
146752,760,1
146753,@folhapress,1
146754,emparedado,1
146755,ronaldo..,1
146756,reestabeca,1
146757,aguarda-se,1
146758,@djhenriquedavk,1
146759,@mcingridgomez,1
146760,@sandra,1
146761,@anastazzi,1
146762,carencia?,1
146763,@umcartaof,1
146764,@blogdotato67,1
146765,inclua-me,1
146766,@ivamorales7,1
146767,@ifr15rocha,1
146768,@snoopyfriendly,1
146769,@dooraculo,1
146770,vana,1
146771,@ivani,1
146772,@anacavaleiro3,1
146773,#podechorar,1
146774,@anamariapreis,1
146775,@analeo62042889,1
146776,@analucasdel,1
146777,@anabernardi,1
146778,@eduardoandrea,1
146779,#oneaction,1
146780,#motorolaone,1
146781,#hone,1
146782,#nortalgia,1
146783,dovarejo,1
146784,#mandadodeseguranca,1
146785,recairao,1
146786,miria,1
146787,feedback!,1
146788,#livernsolidario,1
146789,rubronegra,1
146790,triplicar..,1
146791,#selvadepedra,1
146792,#mochileirosdamata,1
146793,#forabolsonaroeseubandodecriminosos!,1
146794,@americobento,1
146795,beiradas,1
146796,disputada,1
146797,resposta!,1
146798,ligasse,1
146799,requer.#fiqueemcasa,1
146800,#perrenguechic,1
146801,#temadavitoria,1
146802,#ps4shere,1
146803,#g29,1
146804,#ferrari,1
146805,#f12019,1
146806,confederacoes,1
146807,.motivo:,1
146808,@pabloescobar08,1
146809,to?,1
146810,#livealcione,1
146811,#alcione,1
146812,#alcionemarrom,1
146813,regalando,1
146814,#noticiascaracol,1
146815,#decoracaocombaloes,1
146816,#riobaloes,1
146817,pose....esses,1
146818,masss,1
146819,#calabocagustavolima,1
146820,#passeraivaemcasa,1
146821,#filtros,1
146822,#tiktokindia,1
146823,@maryribeiro165,1
146824,importate,1
146825,reconhecermos,1
146826,precedentes..,1
146827,#bolsonaroestamoscontigo,1
146828,#bolsonarotemracao,1
146829,#oreidonorte,1
146830,sonrisal,1
146831,indigestao..,1
146832,disso...#corona,1
146833,#corina,1
146834,cultivava,1
146835,nobre?,1
146836,#noticiasdelparana,1
146837,#noticiassin,1
146838,#ultimasnoticias,1
146839,tbm!!!,1
146840,#emparia,1
146841,avisar!,1
146842,@johnvmrt,1
146843,corpo.,1
146844,soubemos,1
146845,desencargo,1
146846,sonhaaaaaanduu!,1
146847,#bbb9,1
146848,marcelo!,1
146849,#worshiplifeemcasa,1
146850,visualizacoes!!!,1
146851,@pedrobonvivant,1
146852,esfulebar,1
146853,#titanic108,1
146854,"5,72%",1
146855,"5,98%",1
146856,124.031,1
146857,1.950.086,1
146858,congelados?,1
146859,payot,1
146860,revigorante!!,1
146861,@actualidadrt,1
146862,1.905.935,1
146863,"1,9",1
146864,10ao,1
146865,"1,355",1
146866,seguidor?,1
146867,actualizei-no,1
146868,1945!,1
146869,#carlosdaniel,1
146870,demitir....e,1
146871,jacobs,1
146872,marc,1
146873,impetigo,1
146874,22:3,1
146875,pokecoins,1
146876,subnotificadas,1
146877,ultraamizade,1
146878,carecas!!,1
146879,chove?,1
146880,#distribuidora,1
146881,administrados,1
146882,e.u.a.,1
146883,notou??,1
146884,coffeholic,1
146885,t-e-s-t-e-s,1
146886,#muricyramalho,1
146887,pontuar,1
146888,brasiellll,1
146889,@blogdacidadania,1
146890,#viciado,1
146891,guia?,1
146892,tematica?,1
146893,08:52hrs,1
146894,grindelwald,1
146895,fantasticos:,1
146896,#sehidratem,1
146897,dnovo!,1
146898,lindooooooooo,1
146899,#vaipassar..,1
146900,arreliado,1
146901,guardadinha!!!!,1
146902,@pinterest,1
146903,@phjferreira87,1
146904,#ganhecomigo,1
146905,#dinheironopaypal,1
146906,#morrodogritador,1
146907,#caniondopoty,1
146908,toom,1
146909,@torvitorvi,1
146910,@rodcostamusic,1
146911,@pqpforfun,1
146912,@forfunoficial,1
146913,23.700,1
146914,1.335,1
146915,ministros...sobre,1
146916,pgj..,1
146917,fortes.compartilhe,1
146918,coronavirus.juntos,1
146919,formacao!,1
146920,danesi,1
146921,ahmad,1
146922,aisha,1
146923,#deuselindo,1
146924,piquitita,1
146925,mocambicano,1
146926,proteja..,1
146927,#tod..,1
146928,estudarem,1
146929,@brasilpolitics,1
146930,@costaneizer,1
146931,@vaikrek,1
146932,@cabral,1
146933,@arca52625795,1
146934,@cfbmaldonado,1
146935,@aldairmiranda1,1
146936,@giza65336897,1
146937,@faccaojovemreal,1
146938,@euqinommor,1
146939,santista!,1
146940,#santos108anos,1
146941,goatosa,1
146942,@angelnosdv,1
146943,telecoronavirus,1
146944,febre?,1
146945,#friendstvshow,1
146946,#flatlay,1
146947,mutiroes!!,1
146948,#washthehands,1
146949,@amelhormagia,1
146950,@srtvitoria,1
146951,@rey,1
146952,@obeijodaloba,1
146953,@chamadasrt,1
146954,ampliam,1
146955,lm,1
146956,@damonsdv,1
146957,@daiabts,1
146958,@cavaleirosdv,1
146959,@cherryvixxen,1
146960,@crazyjanereal,1
146961,blosson,1
146962,@cheryl,1
146963,billieeili,1
146964,#25de40,1
146965,@marycmuller!,1
146966,glicerinado,1
146967,quarentena...eu,1
146968,[agencia,1
146969,adicionou,1
146970,#meucabelonatural,1
146971,bate-papo:,1
146972,mcn,1
146973,acreditemos:,1
146974,pacman,1
146975,estilo:,1
146976,pracinha..rsrs.,1
146977,thor..,1
146978,glorinha!,1
146979,gercyley:,1
146980,#bonsventos,1
146981,63k,1
146982,15x,1
146983,ossanha,1
146984,?.,1
146985,marceneiro,1
146986,#amopraia,1
146987,#praiadomarceneiro,1
146988,#recarregando,1
146989,#areia,1
146990,senado],1
146991,terrarredondista,1
146992,dengue..,1
146993,arrepiar!!!,1
146994,2.650,1
146995,ex-pm,1
146996,classikera,1
146997,#dicadalokitacdrpod0957,1
146998,patentes,1
146999,desarticulacao,1
147000,neddij,1
147001,#lelle,1
147002,urbs,1
147003,@informabrasil,1
147004,verdade...#vemprarua,1
147005,"grande,um",1
147006,@gighiggi,1
147007,#ilhadomelparana,1
147008,#ilhadomel,1
147009,mel!!,1
147010,existem?!,1
147011,brunno?,1
147012,#hardsun,1
147013,#spoff,1
147014,#republicasp,1
147015,implacavel..,1
147016,@copadobr,1
147017,ghendov,1
147018,subestimados;,1
147019,culpado!,1
147020,#gaytwink,1
147021,#hairybear,1
147022,#gayhairy,1
147023,#hairygay,1
147024,#hairymen,1
147025,#feiradorolo,1
147026,exuberante:,1
147027,passeiam,1
147028,apavoram,1
147029,#cubbear,1
147030,controversias,1
147031,avaliacao?,1
147032,conformava,1
147033,queria?,1
147034,uhull,1
147035,06h30,1
147036,03h30,1
147037,#semanadosacocheio,1
147038,#devolvaminhaliberdade,1
147039,#prenderamumageminiana,1
147040,#leiaemcasa!,1
147041,pandemia??,1
147042,#teenboy,1
147043,distintas..,1
147044,#tuesdaymotivation,1
147045,#tuesdayvibes,1
147046,#lovemake,1
147047,#makermonday,1
147048,#makeformake,1
147049,#maquiadoradesucesso!,1
147050,#bia,1
147051,#mariapassanafrente,1
147052,#maryjhones,1
147053,"todos,otima",1
147054,anninha,1
147055,placidamente,1
147056,@felipelourabras,1
147057,abracos!!,1
147058,adquiri-lo,1
147059,"#fiqueemcasa,sao",1
147060,"tbm,pois",1
147061,"blz,agora",1
147062,"quiser,quer",1
147063,#covid19sc,1
147064,poluidas,1
147065,telejogo,1
147066,atari,1
147067,simbaaaa!!,1
147068,giovannaleao,1
147069,brava??,1
147070,#gostodevideogame,1
147071,#precisodnovatemp,1
147072,#twitterboy,1
147073,#drawintime,1
147074,#artlover,1
147075,#arteevida,1
147076,#bebesfofos,1
147077,#minhafilha,1
147078,#instaarte,1
147079,delucca,1
147080,#hyundaixbts!,1
147081,@giselequerino,1
147082,lego:,1
147083,#casalzao,1
147084,br!,1
147085,#vibeboa,1
147086,#cliks,1
147087,#photodaily,1
147088,#homemdefases,1
147089,carninha,1
147090,@teojose,1
147091,#apieceofyourmind,1
147092,#thecirclefr,1
147093,.#stayhome,1
147094,magnetico,1
147095,#sejalivre,1
147096,"pego,nem",1
147097,400curtidas,1
147098,#barriga,1
147099,#depois,1
147100,insonia?!,1
147101,madrugada!!,1
147102,#saqueo,1
147103,#sigamonoslosbuenos2020,1
147104,#twittercomunista,1
147105,enfermeitos,1
147106,"dia,@clarobrasil",1
147107,#procreateart,1
147108,28.026,1
147109,lettering..,1
147110,#thelingerie,1
147111,#thelingerierestaurant,1
147112,procuras,1
147113,@cintraclaudio,1
147114,#donasdaptoda,1
147115,sukrammer,1
147116,@donasdaptoda:,1
147117,gloriamariareal,1
147118,#tiarigida,1
147119,#day29,1
147120,#mentesbrilhantes,1
147121,#contrastes,1
147122,guie,1
147123,#ygo,1
147124,#nosbarracosdacidade,1
147125,#liminha,1
147126,#aleijao,1
147127,#um,1
147128,#virou,1
147129,#dessa,1
147130,#usura,1
147131,@ygoaf,1
147132,cov-cancao,1
147133,@brunoharryoficial,1
147134,daila,1
147135,nascente,1
147136,extensoes,1
147137,#vascoemcasa,1
147138,#flamengoemcasa,1
147139,casa......basta,1
147140,"medicos,que",1
147141,#thematrix,1
147142,aranhas,1
147143,barbar,1
147144,#dididie,1
147145,@waldir,1
147146,senhores...,1
147147,tresloucado,1
147148,perdoarao,1
147149,#forabolsonaroeseubandourgente!!!,1
147150,ocupacao...,1
147151,100%de,1
147152,"vazios,14",1
147153,"virus,no",1
147154,",disse,debochando",1
147155,"#rj,referencia",1
147156,#ronaldogazola,1
147157,expoacre,1
147158,"burra,ao",1
147159,#miercolesdeganarseguidores,1
147160,@oculus,1
147161,#g6publicidade,1
147162,@gangaozinh0,1
147163,recalcada,1
147164,ihh?,1
147165,envolvidxs:,1
147166,marketupoficial,1
147167,#tagirmas,1
147168,repentino,1
147169,@macgurgel,1
147170,100comentarios,1
147171,#peitoslivres,1
147172,v.exa,1
147173,"permanente,mas",1
147174,fundamentado,1
147175,jayson,1
147176,exercicios???,1
147177,@zautatasanttosr,1
147178,@piedadeprado,1
147179,romantize,1
147180,@rbandeirantes:,1
147181,@belle,1
147182,#rumoafinal,1
147183,bilionaria,1
147184,#melhoramigodohomem,1
147185,circulos...sinais,1
147186,amorexxx!!!,1
147187,meux,1
147188,strogonofe,1
147189,56:,1
147190,#industriafarmaceutica,1
147191,ingenuo!,1
147192,curados..,1
147193,#prafrente,1
147194,#lygiafagundestelles,1
147195,#bordadocontemporaneo,1
147196,#governodetocantins,1
147197,surtandooooo!,1
147198,#seios,1
147199,#marciopedreira,1
147200,nosso???????,1
147201,balizaram,1
147202,quotidiana,1
147203,#metorneiquemmaistemia,1
147204,#toficandovelha,1
147205,matina,1
147206,fechou..,1
147207,#valorizeopequenonegocio,1
147208,@sebraeminas,1
147209,#emfrenteempreendedor,1
147210,#claudialeittemarido,1
147211,#makeupquarentena,1
147212,incorrigiveis,1
147213,utopicos,1
147214,#bsp,1
147215,granjas:,1
147216,granjas,1
147217,depor,1
147218,codvid-19,1
147219,#otan,1
147220,#signals,1
147221,#quarentinemakeup,1
147222,lygia,1
147223,1699232-2384,1
147224,agendamento:,1
147225,@dinizinfeliz,1
147226,ridiculamente,1
147227,gente...nao,1
147228,politicos..,1
147229,covid-19...e,1
147230,filmeeeeeees,1
147231,#festadafirma,1
147232,#bandaozzcuecas,1
147233,cwogravacoes,1
147234,ozzcuecasoficial,1
147235,ozz,1
147236,hueheue,1
147237,@bionuclearrp,1
147238,#vidademaemulherprofissional,1
147239,gastar.,1
147240,#rivotrilfeelings,1
147241,#emtemposdocovid19,1
147242,#issonaoeamorerivotrl,1
147243,#rivotril,1
147244,#ondeoamorexiste,1
147245,beija?,1
147246,#bicodopeito,1
147247,#bico,1
147248,construtoras:,1
147249,aceder,1
147250,trabalhar...#insonia,1
147251,@vacilosdocovid,1
147252,@figueirensefc,1
147253,multi-verso,1
147254,bielorussia,1
147255,#indios,1
147256,@brueveelin,1
147257,#livelab,1
147258,carvalho!,1
147259,vero..,1
147260,#redesolidaria,1
147261,#bomdia!!,1
147262,permite!,1
147263,serio!..,1
147264,casa...jantarzinho!,1
147265,virava,1
147266,stifler,1
147267,#cheguei,1
147268,pessoa.,1
147269,costura..,1
147270,gaefke,1
147271,desejarmos,1
147272,#arrumandocoisasprafazer,1
147273,contamina?,1
147274,ruas..e,1
147275,#amomimhaesposa,1
147276,"casa,do",1
147277,2.407,1
147278,@willfernape,1
147279,@prlucinho,1
147280,furtando,1
147281,diana!,1
147282,#naopire,1
147283,piscina;,1
147284,koracao,1
147285,tokinha,1
147286,kada,1
147287,#voo828,1
147288,endureceu,1
147289,@jr8ramirez,1
147290,@melissaroxburgh,1
147291,@mroxburghbr,1
147292,serie!!!,1
147293,enaltecido,1
147294,impecaveis,1
147295,ex-atriz,1
147296,khalifa,1
147297,rpx,1
147298,irado!,1
147299,#washingtonpost,1
147300,#conservese,1
147301,mocoilas,1
147302,#atividadenaquarentena,1
147303,trinda,1
147304,saba-sabado,1
147305,literatura!!,1
147306,goticos,1
147307,ultrarromanticos,1
147308,vacilocovid,1
147309,uniao...,1
147310,gorocoxo,1
147311,lixos..,1
147312,cultua,1
147313,#naoparanunca,1
147314,#prevemulta,1
147315,japacasa,1
147316,ateu!,1
147317,aline..,1
147318,vaiii,1
147319,cobrinha,1
147320,escola.ser,1
147321,solou,1
147322,@zedafisica85,1
147323,misericordia!!!!!!,1
147324,#usarmascara,1
147325,@berniesanders,1
147326,#caravaggio,1
147327,#edvardmunch,1
147328,privatizacao?,1
147329,mfs,1
147330,hiro,1
147331,#hiro,1
147332,[instagram],1
147333,#nadaeimpossivel,1
147334,#deusnocamandosempre,1
147335,romantizem,1
147336,pmw,1
147337,@karolinysantia1,1
147338,po@$$3,1
147339,tente..,1
147340,#gustavklimt,1
147341,fandoms,1
147342,#diadaterra,1
147343,#desafioselfieescura,1
147344,ajam,1
147345,computadas,1
147346,liberacoes,1
147347,palmas...meu,1
147348,anos...1a,1
147349,compilacao,1
147350,estrategicxs,1
147351,#myfirststory,1
147352,#mfs,1
147353,mitologicos,1
147354,norte-americana..,1
147355,#artistasfamosos,1
147356,julgou,1
147357,praia.....,1
147358,patroa?,1
147359,maconha????????,1
147360,fumaria,1
147361,@naosalvo,1
147362,sake,1
147363,caipisake,1
147364,gente....ainda,1
147365,@canariovascaino,1
147366,#oficina,1
147367,#oficinadegaragem,1
147368,@betopretoparana,1
147369,#comuna,1
147370,#newleft,1
147371,#left,1
147372,#psb,1
147373,#pps,1
147374,#palavraamiga,1
147375,@ourworldindata,1
147376,time's,1
147377,casamenteiras,1
147378,uai...estranho,1
147379,@matiasbsb,1
147380,trarei,1
147381,por.a!!!,1
147382,fisica:,1
147383,#astrologiameexplica,1
147384,sacooo,1
147385,astrologico,1
147386,muiito,1
147387,nasceu..,1
147388,#quarentenadados,1
147389,todanatural,1
147390,@tulio,1
147391,squad!!,1
147392,@diazcomz,1
147393,02:25hrs,1
147394,django,1
147395,#simileons,1
147396,avaliada,1
147397,covidfest,1
147398,exposed,1
147399,pavanelli20,1
147400,#melhorforma,1
147401,vc.,1
147402,beckman,1
147403,madrugada.#isolamentosocial,1
147404,outubro!!!,1
147405,@gabrielcantini,1
147406,apina,1
147407,regulado..,1
147408,sonhos....,1
147409,#quarta;detremurasdv,1
147410,#fiqueememcasa,1
147411,1502,1
147412,@lucasmello,1
147413,@livrelevelolla,1
147414,#8,1
147415,vus,1
147416,coracao!!!!!,1
147417,#campogranderj,1
147418,negocinho,1
147419,desfeito,1
147420,"ajudado,match",1
147421,"meditar,ler",1
147422,"louco,jobs",1
147423,"estou,disse",1
147424,@b3ijin,1
147425,uhuuu!,1
147426,#twitchcsgo,1
147427,#counterstrikeglobaloffensive,1
147428,ele???nao,1
147429,tuuuudo,1
147430,tube.pesquisar,1
147431,ataduras,1
147432,#metiremdecasa,1
147433,@fabsluiss,1
147434,#tematicagay,1
147435,#filmegay,1
147436,@boyerased,1
147437,#pormaiseducacao,1
147438,#pormaispesquisa,1
147439,#pormaisciencia,1
147440,inova@reitoria.ufpb.br,1
147441,inova,1
147442,lol............,1
147443,panta,1
147444,indecentes,1
147445,#metiradessamerda,1
147446,#enquantoeurespirar,1
147447,#adcurvelo,1
147448,#prgideaosantos,1
147449,desafiador;,1
147450,#roxo,1
147451,#natucor,1
147452,#acreditabonita,1
147453,#coisaboasestaoporvir,1
147454,pompom!,1
147455,"gi,saiam",1
147456,veiooo,1
147457,mizeravi,1
147458,trabalhou?!,1
147459,@encrenca,1
147460,@ceviana05,1
147461,boulder,1
147462,ruins.,1
147463,@oivamocasa,1
147464,dramatica?,1
147465,#everydatewithjb,1
147466,saudavel~,1
147467,jb:,1
147468,babydowls,1
147469,fulano:,1
147470,depilador,1
147471,saudades!!!,1
147472,normais???,1
147473,#semanadosampaio2020,1
147474,@medeirothiago,1
147475,#vsemanadosampaio,1
147476,5x?!,1
147477,#boanoitetropa,1
147478,#luizhenriquemadetta,1
147479,facades,1
147480,insulta,1
147481,"vez,pois",1
147482,#fegata,1
147483,@diocla2003,1
147484,#mododepreparo,1
147485,#petista???,1
147486,dindim,1
147487,cil-smped,1
147488,#highstilmaceioshopping,1
147489,99323-8597,1
147490,hishstil,1
147491,tjap!,1
147492,#feimpecavel,1
147493,#fevaidosa,1
147494,@fcojosivan,1
147495,#onofre,1
147496,fisco,1
147497,garavaglia,1
147498,teorias!,1
147499,beatrovs,1
147500,baldes,1
147501,@yuridanka!,1
147502,2.ze,1
147503,balacobaco,1
147504,#viaje,1
147505,@ziliopablo,1
147506,@tirandomeutedio,1
147507,#slowfood,1
147508,imprudencia!,1
147509,@christhered,1
147510,quiser!!,1
147511,#saudadedodragao,1
147512,benjor?,1
147513,coronavirius,1
147514,avisa:,1
147515,zedelivery,1
147516,rarissimo,1
147517,#porsche,1
147518,suprira,1
147519,refente,1
147520,@jamillylins7,1
147521,4:19,1
147522,#slack?,1
147523,#joaoeeu,1
147524,relacao?,1
147525,#bocaina..,1
147526,#propriedadedafamilia,1
147527,cabulosos,1
147528,@acessivelfada,1
147529,@fada2022,1
147530,desmistifica,1
147531,#piparaiso,1
147532,piparaiso,1
147533,brincalhoes,1
147534,#sintaabelezadecadadia,1
147535,desenhando?!,1
147536,'garantido',1
147537,@bompar,1
147538,#cantocoral,1
147539,#arranjovocal,1
147540,mezzos,1
147541,verger,1
147542,fpa,1
147543,encrencar,1
147544,#busaodobrasil,1
147545,#instagoodmyphoto,1
147546,@kimpaiffer,1
147547,....affff,1
147548,@animalaleatory,1
147549,caimbra,1
147550,silenciam..,1
147551,cometcios,1
147552,moraes!,1
147553,#comamorepaznocoracao,1
147554,inezvieiradacosta,1
147555,ocardosodacosta,1
147556,#sbcchat,1
147557,oficial0,1
147558,#estudarfora,1
147559,#vba,1
147560,mulheres-cut,1
147561,#melhorremedio,1
147562,#vinhosempre,1
147563,@tradergirlbr,1
147564,abestado!!!,1
147565,na6sabemos,1
147566,tinha..,1
147567,13h45..,1
147568,perece,1
147569,tardes?,1
147570,@otraderdoleblon,1
147571,vibracional,1
147572,#estudarnoexterior,1
147573,paternidade,1
147574,@conserv,1
147575,vitali,1
147576,nelas..,1
147577,#familiaefodamaseuamoaminha,1
147578,#saudadesdomeufilho,1
147579,#essaculpanaocarrego,1
147580,inbecil,1
147581,instaurada,1
147582,oftamologia,1
147583,#christhered,1
147584,#corposemquarentena,1
147585,#bodiesunderquarantine,1
147586,naoseiqual,1
147587,@ppreacafla2,1
147588,socorro!!,1
147589,afundada,1
147590,patife!#fiqueemcasa,1
147591,14.03,1
147592,#tavapreocupado,1
147593,#soviagora,1
147594,#foiontem,1
147595,#saogoncalorules,1
147596,empecilhos,1
147597,jandirao,1
147598,mfp,1
147599,@brizolaneto,1
147600,conferidos,1
147601,alugar!,1
147602,diferentemente,1
147603,preocupar?!,1
147604,solicitacoes.,1
147605,22757813,1
147606,beneficiado,1
147607,joacaba,1
147608,@leandrostaudt,1
147609,#soulivre,1
147610,#lutafeminina,1
147611,motivacoes,1
147612,#netiflix,1
147613,aprovando,1
147614,#estilomasculino,1
147615,#renascencaclube,1
147616,#bardobigode,1
147617,#casadejongo,1
147618,#arcodoteles,1
147619,#quiosquedaboa,1
147620,#sambadiraja,1
147621,#sambadaouvidor,1
147622,sambinhas,1
147623,#stayalive,1
147624,robozinho!,1
147625,trench,1
147626,concern,1
147627,#organizacaofinanceira,1
147628,#sistemadegestao,1
147629,#sirrosiot,1
147630,aprontando?,1
147631,@babilins,1
147632,mascara.,1
147633,#colecaopascoagm,1
147634,bb8?,1
147635,#hoje19h,1
147636,morta!,1
147637,interessa!!!,1
147638,marcou?,1
